student_id,student_name,mail,specialization,machine_learning_ut1,machine_learning_ut2,machine_learning_mt1,machine_learning_mt2,machine_learning_attendance,machine_learning_assessments,machine_learning_internals,iot_ut1,iot_ut2,iot_mt1,iot_mt2,iot_attendance,iot_assessments,iot_internals,data_science_ut1,data_science_ut2,data_science_mt1,data_science_mt2,data_science_attendance,data_science_assessments,data_science_internals,cyber_security_ut1,cyber_security_ut2,cyber_security_mt1,cyber_security_mt2,cyber_security_attendance,cyber_security_assessments,cyber_security_internals,dbms_ut1,dbms_ut2,dbms_mt1,dbms_mt2,dbms_attendance,dbms_assessments,dbms_internals
7415,Bryan Martinez,vtu7415@veltech.edu.in,Data Analytics,1,3,2,8,5,5,17,2,8,5,9,1,5,18,2,10,16,19,4,1,28.5,8,9,4,10,2,3,20.5,5,5,13,13,4,4,26
4908,Janice Gonzalez,vtu4908@veltech.edu.in,Data Analytics,2,6,12,5,1,2,15.5,1,1,10,13,2,1,15.5,8,1,7,6,2,5,18,3,4,10,1,4,3,16,8,5,9,18,4,1,25
1547,Grace Hunter,vtu1547@veltech.edu.in,Data Analytics,7,2,12,12,4,1,21.5,5,2,17,16,2,3,25,5,4,16,19,2,4,28,10,2,2,4,2,4,15,4,9,2,3,4,4,17
5258,Alan Hamilton,vtu5258@veltech.edu.in,General,6,10,16,11,4,4,29.5,4,10,17,9,1,1,22,7,5,10,17,4,5,28.5,5,5,20,9,2,5,26.5,4,10,17,13,1,5,28
7993,Hannah Reynolds,vtu7993@veltech.edu.in,Cyber Security,8,7,14,3,1,1,18,8,10,6,17,5,4,29.5,2,6,20,5,2,1,19.5,10,10,13,2,2,3,22.5,9,4,9,10,1,2,19
6636,Donald Miranda,vtu6636@veltech.edu.in,General,9,3,19,9,5,1,26,6,7,19,8,4,3,27,2,7,20,9,4,1,24,6,8,10,19,3,5,29.5,7,5,9,1,4,1,16
7068,Amanda Keller,vtu7068@veltech.edu.in,Artificial Intelligence,3,5,15,5,2,5,21,6,7,2,12,1,3,17.5,1,5,3,5,2,4,13,1,2,19,12,5,2,24,2,1,20,3,1,5,19
1758,Jessica Burton,vtu1758@veltech.edu.in,General,7,10,8,20,2,1,25.5,6,7,16,19,1,3,28,3,4,3,3,5,3,14.5,3,10,3,5,5,2,17.5,3,1,5,3,2,3,11
8538,Stephen Roth,vtu8538@veltech.edu.in,Data Analytics,4,5,5,16,4,4,23,1,9,15,5,3,2,20,4,7,8,2,5,2,17.5,3,7,9,14,2,3,21.5,9,10,16,13,1,1,26
6501,Andrew Schmidt,vtu6501@veltech.edu.in,Artificial Intelligence,2,6,14,11,5,1,22.5,8,1,16,4,1,4,19.5,8,1,7,14,2,1,18,3,4,10,6,4,1,16.5,5,8,14,4,5,3,23.5
1011,Jennifer Brown,vtu1011@veltech.edu.in,General,9,7,9,2,4,5,22.5,5,7,10,1,1,3,15.5,9,2,2,1,3,1,11,4,1,3,16,4,4,20,8,5,12,20,3,5,30.5
5215,Kelly Henderson,vtu5215@veltech.edu.in,Cyber Security,6,1,14,19,1,2,23,9,9,10,6,4,4,25,8,10,8,15,5,3,28.5,4,7,2,18,2,1,18.5,6,8,2,10,1,3,17
121,Michelle Mitchell,vtu121@veltech.edu.in,Data Analytics,1,3,9,11,4,5,21,7,5,12,20,5,4,31,10,9,10,19,2,1,27,10,5,18,11,5,3,30,2,3,20,18,2,1,24.5
8476,John Wolfe,vtu8476@veltech.edu.in,Data Analytics,6,10,11,7,4,5,26,10,8,2,20,3,3,26,3,8,11,9,5,3,23.5,7,4,1,11,5,3,19.5,6,3,19,1,1,5,20.5
604,Stephanie Jones,vtu604@veltech.edu.in,Artificial Intelligence,5,4,20,16,5,4,31.5,5,7,7,19,1,1,21,10,9,6,3,3,5,22,1,2,18,10,4,2,21.5,7,1,18,20,3,1,27
5199,Thomas Anderson,vtu5199@veltech.edu.in,Cyber Security,6,5,8,7,1,5,19,9,10,10,8,4,5,27.5,3,3,15,6,2,4,19.5,2,10,20,5,5,1,24.5,6,5,13,18,3,5,29
6549,Timothy Lee,vtu6549@veltech.edu.in,General,7,6,5,10,5,5,24,6,2,8,4,2,5,17,9,7,15,3,1,4,22,7,7,10,19,5,4,30.5,4,6,8,18,1,2,21
4800,Shelia Evans,vtu4800@veltech.edu.in,Cyber Security,7,6,17,2,1,5,22,9,1,6,14,4,3,22,8,4,17,1,1,2,18,10,5,12,9,3,4,25,5,9,8,13,5,2,24.5
8440,Wesley Harris,vtu8440@veltech.edu.in,Data Analytics,6,5,11,6,3,2,19,7,8,11,12,4,3,26,8,3,3,7,2,2,14.5,5,7,10,5,5,5,23.5,3,9,11,6,5,1,20.5
4936,Becky Hamilton,vtu4936@veltech.edu.in,General,9,6,5,18,4,4,27,2,5,13,20,5,2,27,7,4,11,7,5,1,20.5,7,7,2,8,3,2,17,3,5,12,12,4,5,25
3679,Belinda Harris,vtu3679@veltech.edu.in,Cyber Security,5,8,3,12,1,1,16,10,8,8,8,1,3,21,7,2,10,13,1,2,19,3,8,5,9,2,1,15.5,7,4,3,4,2,4,15
1148,Jennifer Simon,vtu1148@veltech.edu.in,General,7,4,8,11,5,3,23,6,8,17,17,4,2,30,8,8,2,5,1,2,14.5,1,7,4,10,5,4,20,8,4,3,19,2,1,20
8833,Jennifer Harrington,vtu8833@veltech.edu.in,Data Analytics,1,8,8,11,3,4,21,7,8,7,5,5,2,20.5,5,7,16,6,5,1,23,3,5,14,12,5,2,24,4,2,9,8,4,2,17.5
7378,Jacqueline Grant,vtu7378@veltech.edu.in,Data Analytics,3,2,9,11,5,3,20.5,5,7,16,16,4,3,29,7,8,13,18,3,2,28,1,10,12,20,2,4,27.5,3,8,6,7,1,3,16
2673,Ryan Davis,vtu2673@veltech.edu.in,Artificial Intelligence,10,4,10,4,3,5,22,2,1,4,6,5,5,16.5,1,1,2,18,2,2,15,6,7,5,16,2,1,20,6,1,20,9,1,3,22
7517,Megan Smith,vtu7517@veltech.edu.in,Data Analytics,4,8,6,5,2,2,15.5,8,5,2,11,3,4,20,1,4,19,6,3,4,22,1,8,3,7,3,5,17.5,7,1,15,6,5,3,22.5
4602,Michaela Lara,vtu4602@veltech.edu.in,Cyber Security,8,1,9,4,1,1,13,3,4,15,3,1,3,16.5,9,2,20,9,4,5,29,9,6,15,5,1,5,23.5,10,8,12,16,5,3,31
4474,Patrick Walsh,vtu4474@veltech.edu.in,Cyber Security,1,7,9,12,2,5,21.5,4,6,6,18,2,2,21,4,6,8,18,2,3,23,4,3,9,20,2,2,22,9,8,9,16,1,5,27
5016,Melissa Edwards,vtu5016@veltech.edu.in,Artificial Intelligence,8,8,1,8,1,5,18.5,4,10,10,9,5,3,24.5,1,1,2,10,5,4,16,9,2,2,15,4,3,21,1,5,14,1,1,5,16.5
1086,Craig Schroeder,vtu1086@veltech.edu.in,General,3,8,16,20,1,1,25.5,5,6,1,3,4,3,14.5,1,4,2,8,5,4,16.5,7,4,16,12,3,4,26.5,4,7,1,10,4,4,19
5786,Phillip Harris,vtu5786@veltech.edu.in,Data Analytics,5,3,4,6,3,3,15,8,1,20,12,4,1,25.5,9,9,6,14,1,2,22,7,3,6,10,2,2,17,8,10,19,3,1,1,22
8457,Richard Marquez,vtu8457@veltech.edu.in,General,3,5,2,9,2,4,15.5,6,3,9,19,3,3,24.5,10,5,4,19,2,5,26,9,10,3,2,3,2,17,1,4,18,12,4,1,22.5
539,Noah Tucker,vtu539@veltech.edu.in,Data Analytics,1,6,20,9,3,3,24,2,3,12,8,1,1,14.5,5,8,11,20,3,5,30,1,3,12,20,4,1,23,4,8,5,19,1,1,20
7424,Patrick Mcfarland,vtu7424@veltech.edu.in,Data Analytics,1,10,2,3,5,4,17,3,4,20,2,2,4,20.5,10,7,14,1,1,1,18,2,8,14,14,2,5,26,2,2,1,6,4,3,12.5
4428,Ronald Norman,vtu4428@veltech.edu.in,General,4,10,14,13,2,4,26.5,10,2,15,14,2,5,27.5,4,3,19,7,4,4,24.5,2,2,10,8,3,3,17,2,2,11,2,4,3,15.5
4815,Kelly Snyder,vtu4815@veltech.edu.in,Cyber Security,6,1,10,15,5,1,22,1,2,14,15,2,5,23,4,8,13,16,3,1,24.5,4,3,20,20,4,5,32.5,8,4,16,8,2,4,24
6600,Ashley Boyle,vtu6600@veltech.edu.in,General,9,7,14,2,4,1,21,5,5,15,20,2,1,25.5,5,8,7,18,1,5,25,7,7,1,11,5,3,21,3,9,14,4,2,1,18
4262,Joel Carpenter,vtu4262@veltech.edu.in,Cyber Security,1,7,5,13,3,4,20,8,2,1,17,2,2,18,8,7,10,9,4,3,24,1,7,2,5,3,2,12.5,1,9,6,12,4,2,20
4940,Wanda Austin,vtu4940@veltech.edu.in,Data Analytics,7,8,4,19,5,5,29,6,10,16,6,4,1,24,7,6,15,15,3,3,27.5,7,2,18,6,1,5,22.5,5,10,5,11,3,1,19.5
7752,Barbara Nelson,vtu7752@veltech.edu.in,General,1,2,15,11,2,5,21.5,4,4,13,19,4,5,29,7,3,2,5,3,5,16.5,5,2,15,3,5,1,18.5,10,7,16,15,1,2,27
8036,Tonya Wallace,vtu8036@veltech.edu.in,General,2,4,2,9,4,5,17.5,1,9,19,7,5,1,24,3,9,9,20,2,4,26.5,2,10,5,16,4,5,25.5,2,8,9,13,1,5,22
8934,Deborah Humphrey,vtu8934@veltech.edu.in,Artificial Intelligence,2,5,18,9,2,3,22,7,8,13,9,1,1,20.5,1,7,10,8,3,3,19,8,10,6,20,1,4,27,1,10,18,5,4,1,22
7012,Rebecca Reyes,vtu7012@veltech.edu.in,Artificial Intelligence,6,8,12,10,5,5,28,5,9,9,4,2,4,19.5,8,3,20,1,2,3,21,7,9,20,18,3,1,31,3,9,16,1,4,5,23.5
8860,Steven Neal,vtu8860@veltech.edu.in,Artificial Intelligence,2,6,4,11,3,4,18.5,8,4,7,3,4,1,16,10,3,5,3,2,5,17.5,4,8,2,9,4,5,20.5,6,8,3,10,5,4,22.5
7426,Daniel Frazier,vtu7426@veltech.edu.in,Data Analytics,2,9,3,8,3,4,18,5,6,3,9,5,5,21.5,6,6,16,13,4,5,29.5,10,8,9,19,4,1,28,3,1,5,15,4,3,19
8085,Adam Gomez,vtu8085@veltech.edu.in,Data Analytics,1,1,16,6,1,1,14,5,2,20,19,4,2,29,6,3,19,14,2,2,25,9,2,4,12,1,3,17.5,7,5,11,10,5,2,23.5
2910,Samantha Mccoy,vtu2910@veltech.edu.in,Data Analytics,8,8,12,8,1,3,22,2,6,10,5,4,1,16.5,8,3,2,18,2,4,21.5,3,2,13,12,2,2,19,5,4,19,12,5,1,26
3955,John Wall,vtu3955@veltech.edu.in,Cyber Security,5,2,15,4,1,1,15,2,10,13,19,2,5,29,1,9,5,2,3,5,16.5,5,8,9,5,2,4,19.5,2,9,7,12,5,1,21
6503,Kelsey Blair,vtu6503@veltech.edu.in,Artificial Intelligence,8,6,4,9,2,4,19.5,10,7,20,17,5,3,35,2,6,3,13,4,2,18,3,5,13,8,3,1,18.5,10,7,12,10,1,5,25.5
9319,Paul Gardner,vtu9319@veltech.edu.in,Cyber Security,4,10,14,4,4,3,23,1,5,17,7,1,2,18,9,9,13,4,2,4,23.5,4,5,11,5,5,3,20.5,5,10,20,15,2,4,31
1538,Timothy Watson,vtu1538@veltech.edu.in,Data Analytics,6,7,20,3,3,2,23,5,7,11,1,3,4,19,1,2,17,7,1,2,16.5,10,6,5,17,2,5,26,3,10,18,1,1,1,18
5751,Chad Joseph,vtu5751@veltech.edu.in,Artificial Intelligence,1,1,17,10,5,2,21.5,1,5,18,14,4,5,28,4,9,9,16,5,2,26,6,9,19,12,1,5,29,10,10,14,13,1,1,25.5
3316,Autumn Medina,vtu3316@veltech.edu.in,Cyber Security,4,5,10,11,2,2,19,3,6,14,11,1,5,23,8,4,9,12,2,3,21.5,1,4,12,18,5,2,24.5,5,8,5,11,4,4,22.5
3596,James Valenzuela,vtu3596@veltech.edu.in,Cyber Security,1,7,13,19,4,2,26,3,7,7,11,3,1,18,10,3,8,20,1,2,23.5,1,5,9,10,4,2,18.5,5,9,12,16,5,5,31
9748,Alexandra Scott,vtu9748@veltech.edu.in,Cyber Security,1,10,5,13,2,2,18.5,2,6,11,13,5,4,25,4,6,7,5,2,3,16,2,10,5,20,1,4,23.5,10,8,2,19,2,5,26.5
4069,Brittany Mccoy,vtu4069@veltech.edu.in,Data Analytics,2,6,19,13,2,2,24,7,1,17,1,1,1,15,2,2,13,20,5,5,28.5,4,10,13,18,5,2,29.5,8,9,12,1,5,5,25
7137,Stephanie Snow,vtu7137@veltech.edu.in,Artificial Intelligence,2,9,13,18,1,5,27,9,10,20,11,3,5,33,2,7,6,19,3,2,22,8,8,14,2,2,3,21,8,9,20,10,1,4,28.5
1035,Kenneth Jones,vtu1035@veltech.edu.in,Artificial Intelligence,2,3,4,20,2,1,17.5,5,1,2,18,5,1,19,3,2,5,2,3,2,11,8,3,6,15,4,3,23,4,2,18,13,3,4,25.5
8096,Michael Rush,vtu8096@veltech.edu.in,General,10,4,10,18,2,3,26,3,9,16,10,1,3,23,6,10,7,15,4,3,26,10,3,19,17,1,3,28.5,9,3,9,4,5,3,20.5
8406,Nicole Espinoza,vtu8406@veltech.edu.in,General,5,10,4,6,3,2,17.5,4,9,4,14,2,3,20.5,4,9,11,3,3,5,21.5,5,7,20,8,4,4,28,2,1,19,1,1,3,15.5
65,Brandy Horne,vtu65@veltech.edu.in,Artificial Intelligence,6,6,18,8,1,4,24,3,7,3,7,2,5,17,4,1,13,19,2,2,22.5,4,7,11,11,4,5,25.5,3,5,9,15,1,3,20
9984,Victoria Stanley,vtu9984@veltech.edu.in,Artificial Intelligence,6,1,13,16,5,3,26,10,7,13,4,1,4,22,4,8,16,17,1,4,27.5,10,5,8,10,4,4,24.5,7,3,12,6,4,4,22
2402,Jessica Benitez,vtu2402@veltech.edu.in,Cyber Security,6,7,18,14,4,3,29.5,5,7,15,3,5,5,25,4,2,4,13,3,2,16.5,1,5,1,8,2,3,12.5,7,4,3,15,2,1,17.5
1785,John Williams,vtu1785@veltech.edu.in,General,6,5,1,10,1,2,14,8,8,11,14,4,5,29.5,3,10,13,2,1,5,20,5,5,2,14,4,4,21,3,9,3,9,3,3,18
7200,Samuel Shaw,vtu7200@veltech.edu.in,Data Analytics,6,10,8,19,1,2,24.5,9,5,20,5,4,3,26.5,5,10,3,20,1,4,24,1,2,13,5,1,1,12.5,6,6,12,15,3,2,24.5
8951,Rebecca Woodward,vtu8951@veltech.edu.in,Cyber Security,3,7,19,18,4,1,28.5,10,8,15,5,1,5,25,7,8,5,12,1,5,22,6,3,8,1,5,2,16,5,4,10,13,1,5,22
4679,Michael Lee,vtu4679@veltech.edu.in,Cyber Security,5,5,1,10,5,4,19.5,2,3,20,3,5,2,21,4,1,6,9,3,4,17,9,8,2,14,5,3,24.5,7,10,11,11,1,5,25.5
8463,Jill Gaines,vtu8463@veltech.edu.in,Artificial Intelligence,8,9,14,8,4,2,25.5,1,4,7,14,3,4,20,10,1,17,9,5,1,24.5,4,6,11,14,5,5,27.5,4,7,8,14,2,3,21.5
5627,Brian Martin,vtu5627@veltech.edu.in,Cyber Security,5,10,18,10,3,4,28.5,9,5,9,2,1,1,14.5,2,8,12,7,5,1,20.5,7,4,16,7,1,3,21,2,6,13,6,2,4,19.5
5745,Mr. John,vtu5745@veltech.edu.in,Cyber Security,7,5,8,10,4,4,23,8,10,13,1,3,3,22,4,3,4,9,1,1,12,1,10,1,18,3,5,23,6,5,7,6,1,5,18
6305,Erin Mcclain,vtu6305@veltech.edu.in,Data Analytics,7,3,12,18,1,2,23,3,8,3,1,4,1,12.5,4,3,2,6,5,4,16.5,5,8,8,8,3,5,22.5,4,5,16,7,3,5,24
8922,Yvonne Mcconnell,vtu8922@veltech.edu.in,Data Analytics,5,4,4,3,5,1,14,1,9,1,2,1,2,9.5,5,1,5,5,5,4,17,10,1,3,10,2,4,18,2,1,20,16,3,1,23.5
2529,Natasha Kennedy,vtu2529@veltech.edu.in,General,4,4,14,11,3,2,21.5,8,10,9,10,2,2,22.5,3,7,13,6,5,4,23.5,10,10,11,1,2,3,21,5,2,4,19,2,4,21
8928,Jonathan Bird,vtu8928@veltech.edu.in,Cyber Security,7,1,1,10,1,5,15.5,8,4,9,5,3,5,21,2,8,5,13,5,5,24,5,1,14,8,4,3,21,5,1,4,7,3,3,14.5
8524,Frank Alvarez,vtu8524@veltech.edu.in,General,5,9,14,1,5,2,21.5,6,6,4,20,1,1,20,9,10,4,7,2,3,20,4,2,17,13,2,2,22,5,1,12,20,2,1,22
8743,Natalie Pierce,vtu8743@veltech.edu.in,General,1,5,13,16,4,3,24.5,8,4,15,15,5,5,31,4,8,6,15,5,4,25.5,2,4,8,8,1,3,15,7,9,11,5,4,2,22
8211,Cathy Flores,vtu8211@veltech.edu.in,Cyber Security,8,8,10,8,2,1,20,4,1,6,15,1,1,15,3,5,18,6,3,1,20,7,4,18,13,5,2,28,9,9,18,17,3,4,33.5
3769,Alicia Zhang,vtu3769@veltech.edu.in,Artificial Intelligence,5,5,3,10,2,5,18.5,6,10,6,13,2,4,23.5,7,10,19,15,5,4,34.5,8,6,8,11,2,1,19.5,5,2,4,13,4,1,17
85,Brian Lewis,vtu85@veltech.edu.in,Cyber Security,4,10,16,4,3,4,24,1,2,11,6,4,4,18,5,9,7,11,3,5,24,3,6,8,18,3,1,21.5,8,8,18,20,1,3,31
9592,Diane Collins,vtu9592@veltech.edu.in,Cyber Security,1,1,11,3,3,4,15,4,8,15,6,1,2,19.5,4,1,5,19,2,2,18.5,6,8,16,9,1,5,25.5,1,9,10,5,2,1,15.5
7755,Sandra Nelson,vtu7755@veltech.edu.in,General,9,4,11,13,2,5,25.5,4,2,19,7,4,4,24,3,10,4,2,1,5,15.5,2,10,10,16,5,1,25,1,5,17,3,4,1,18
9281,Sherry Rosario,vtu9281@veltech.edu.in,General,1,4,17,16,1,4,24,6,4,14,11,4,2,23.5,6,3,12,14,1,3,21.5,4,7,5,18,5,3,25,9,9,17,20,2,1,30.5
9435,Terri Roberts,vtu9435@veltech.edu.in,Data Analytics,4,3,19,16,5,1,27,7,4,13,20,5,4,31,9,5,2,9,5,5,22.5,8,4,13,16,2,5,27.5,2,4,2,10,2,2,13
3506,Jason Rodgers,vtu3506@veltech.edu.in,Artificial Intelligence,6,1,13,5,4,2,18.5,10,7,7,12,1,4,23,3,4,18,13,4,1,24,8,1,13,11,4,4,24.5,10,2,11,13,4,3,25
7803,Michael Young,vtu7803@veltech.edu.in,Artificial Intelligence,6,6,8,1,4,4,18.5,1,8,19,10,1,5,25,1,10,17,19,5,5,33.5,2,10,15,13,3,5,28,10,5,20,10,1,4,27.5
3843,William Reid,vtu3843@veltech.edu.in,Artificial Intelligence,6,6,15,20,3,1,27.5,6,9,7,10,4,1,21,3,2,4,14,2,1,14.5,5,10,4,16,4,5,26.5,9,10,13,1,2,4,22.5
9823,Isaiah Clark,vtu9823@veltech.edu.in,Data Analytics,8,5,12,20,4,4,30.5,1,8,17,16,4,4,29,1,3,15,12,1,1,17.5,1,5,8,18,5,5,26,2,1,5,16,4,1,17
9651,Katherine Patton,vtu9651@veltech.edu.in,General,2,5,7,19,5,1,22.5,7,8,9,11,2,4,23.5,3,3,7,10,3,1,15.5,6,2,4,1,4,1,11.5,4,8,2,16,3,5,23
9285,Jennifer Wright,vtu9285@veltech.edu.in,General,7,2,8,17,4,4,25,10,9,8,4,4,2,21.5,9,3,19,6,5,1,24.5,7,8,19,11,1,3,26.5,5,10,9,11,5,4,26.5
7215,April Miller,vtu7215@veltech.edu.in,General,2,5,2,15,3,1,16,1,3,20,12,5,1,24,7,7,14,18,1,1,25,8,5,7,11,2,3,20.5,3,4,18,3,3,1,18
7947,Gabrielle Thomas,vtu7947@veltech.edu.in,General,1,10,6,7,5,2,19,8,10,4,13,3,4,24.5,9,5,4,13,4,3,22.5,5,10,4,2,1,1,12.5,5,8,20,9,2,1,24
6679,Clifford Ross,vtu6679@veltech.edu.in,Cyber Security,7,7,19,4,1,1,20.5,7,4,6,17,2,3,22,10,8,8,8,4,5,26,6,3,18,13,5,2,27,10,3,2,15,2,2,19
530,Melissa Parker,vtu530@veltech.edu.in,Artificial Intelligence,3,2,12,3,2,2,14,9,8,15,17,2,1,27.5,10,6,15,5,4,5,27,9,3,8,8,4,4,22,8,2,10,8,3,1,18
6027,Emily Hodges,vtu6027@veltech.edu.in,Data Analytics,6,8,18,17,1,4,29.5,3,3,3,6,2,1,10.5,7,8,15,18,4,3,31,4,10,15,1,2,4,21,4,1,1,14,5,5,20
9890,Joshua Johnson,vtu9890@veltech.edu.in,Cyber Security,6,10,17,20,5,2,33.5,10,10,20,6,4,1,28,4,3,4,20,5,2,22.5,3,6,18,11,1,5,25,8,10,1,14,2,3,21.5
7691,Marissa Brown,vtu7691@veltech.edu.in,Data Analytics,10,1,12,7,4,2,21,10,9,15,16,2,3,30,1,1,5,2,1,4,9.5,10,8,9,18,4,4,30.5,10,9,8,11,3,4,26
3036,Peter Holden,vtu3036@veltech.edu.in,Data Analytics,9,8,11,18,4,2,29,4,10,10,16,2,4,26,9,5,2,18,5,5,27,7,9,6,1,3,4,18.5,8,8,10,5,3,2,20.5
5620,Gabriel Howe,vtu5620@veltech.edu.in,Data Analytics,3,9,6,1,1,3,13.5,7,2,6,12,5,4,22.5,9,7,10,2,1,2,17,6,8,4,1,2,2,13.5,10,8,17,9,3,2,27
88,Sheila Moody,vtu88@veltech.edu.in,Artificial Intelligence,4,2,3,18,1,5,19.5,5,9,4,12,4,4,23,7,8,19,11,1,2,25.5,7,4,15,19,2,2,26.5,2,5,5,16,2,5,21
4982,Erik Sanchez,vtu4982@veltech.edu.in,Cyber Security,3,6,12,7,1,3,18,5,5,20,9,5,3,27.5,7,3,10,15,5,5,27.5,7,4,16,13,3,1,24,6,2,2,20,5,1,21
5687,David Jones,vtu5687@veltech.edu.in,Data Analytics,9,8,11,17,1,1,24.5,9,1,17,7,3,1,21,9,9,1,16,5,3,25.5,3,1,18,19,2,5,27.5,5,10,4,17,4,4,26
3762,Isaac Petersen,vtu3762@veltech.edu.in,General,1,5,7,5,4,3,16,9,4,11,7,2,5,22.5,4,5,18,12,4,2,25.5,9,7,20,4,5,3,28,3,3,13,7,2,4,19
8869,David Duffy,vtu8869@veltech.edu.in,General,6,3,7,16,1,1,18,2,4,10,7,1,1,13.5,5,7,5,13,5,3,23,7,10,17,18,1,1,28,5,2,2,10,4,5,18.5
1838,Samuel Reid,vtu1838@veltech.edu.in,Data Analytics,5,4,12,11,4,5,25,1,1,14,6,4,4,19,5,6,4,11,3,1,17,6,5,13,20,3,3,28,1,3,16,1,2,1,13.5
5289,Joseph Lara,vtu5289@veltech.edu.in,Cyber Security,10,6,18,18,1,2,29,10,4,18,9,3,4,27.5,9,1,10,1,2,1,13.5,9,6,2,2,2,2,13.5,4,9,7,17,4,2,24.5
9626,Samuel Barber,vtu9626@veltech.edu.in,Data Analytics,2,8,8,3,3,4,17.5,1,8,5,3,5,1,14.5,3,10,5,5,1,1,13.5,5,7,5,18,5,1,23.5,5,2,10,2,3,4,16.5
6255,Daniel Daniels,vtu6255@veltech.edu.in,Cyber Security,1,2,19,15,1,2,21.5,2,2,1,17,5,3,19,3,10,18,5,4,4,26,2,4,11,4,3,3,16.5,9,7,12,5,1,2,19.5
8332,Aaron Gonzalez,vtu8332@veltech.edu.in,Data Analytics,9,1,12,17,1,1,21.5,6,8,11,18,1,4,26.5,1,9,17,2,4,4,22.5,5,5,9,8,4,1,18.5,9,10,14,8,1,1,22.5
8305,Tammy Hunt,vtu8305@veltech.edu.in,Data Analytics,2,9,15,18,2,4,28,9,2,2,7,2,5,17,9,8,19,8,3,5,30,3,4,5,1,1,1,8.5,6,9,9,12,4,1,23
8262,Joseph Bryant,vtu8262@veltech.edu.in,General,2,6,6,18,3,2,21,5,8,19,2,4,1,22,7,3,16,18,4,2,28,3,4,14,13,5,4,26,7,4,13,3,4,1,18.5
1865,James Acevedo,vtu1865@veltech.edu.in,Cyber Security,1,3,9,10,3,5,19.5,6,3,16,4,5,5,24.5,3,4,2,15,3,5,20,9,3,10,1,5,1,17.5,4,6,12,18,4,1,25
4453,Scott Chandler,vtu4453@veltech.edu.in,Artificial Intelligence,10,1,13,9,1,1,18.5,10,5,11,20,1,1,25,1,1,15,12,4,5,23.5,10,1,5,18,2,3,22,3,5,15,15,1,3,23
6550,Jonathan Zimmerman,vtu6550@veltech.edu.in,Artificial Intelligence,3,6,7,8,1,2,15,9,1,8,2,1,4,15,10,10,6,16,4,5,30,5,10,3,2,1,5,16,5,4,6,4,3,4,16.5
5169,Jay Jenkins,vtu5169@veltech.edu.in,Cyber Security,7,9,6,12,5,5,27,10,4,15,15,2,4,28,5,4,7,16,3,4,23,2,5,17,10,5,5,27,1,1,2,9,4,2,12.5
1249,Crystal Rios,vtu1249@veltech.edu.in,Cyber Security,9,10,10,12,1,2,23.5,8,10,9,14,3,1,24.5,1,2,20,11,2,4,23,8,7,17,2,2,5,24,3,1,18,9,3,1,19.5
7624,Ann Arnold,vtu7624@veltech.edu.in,Cyber Security,6,6,4,7,5,1,17.5,10,8,4,11,1,2,19.5,10,6,18,15,3,3,30.5,9,9,16,15,3,1,28.5,10,7,12,18,1,5,29.5
4627,James Reid,vtu4627@veltech.edu.in,Artificial Intelligence,9,6,10,20,4,5,31.5,5,3,20,10,5,2,26,2,9,9,20,1,5,26,8,6,6,6,3,3,19,8,3,5,17,4,5,25.5
1372,Troy Flores,vtu1372@veltech.edu.in,Cyber Security,2,10,1,3,1,3,12,4,2,8,2,5,2,15,3,8,15,5,1,5,21.5,2,5,13,4,5,4,21,5,8,18,12,1,5,27.5
8240,Kevin Ray,vtu8240@veltech.edu.in,Cyber Security,8,3,3,20,1,2,20,8,3,13,7,2,1,18.5,2,10,9,9,3,3,21,3,8,18,19,1,2,27,6,4,19,19,2,1,27
5410,Jenny Bass,vtu5410@veltech.edu.in,Artificial Intelligence,9,3,16,20,1,3,28,5,8,6,5,2,4,18,2,1,2,8,1,4,11.5,9,6,11,4,4,3,22,7,8,19,14,3,3,30
3265,Sean Snyder,vtu3265@veltech.edu.in,General,2,9,18,3,2,2,20,1,5,15,10,2,1,18.5,6,7,2,19,5,1,23,4,6,20,20,4,2,31,9,3,20,3,2,3,22.5
1679,Emily Lee,vtu1679@veltech.edu.in,Artificial Intelligence,9,2,19,7,1,5,24.5,3,4,15,19,3,1,24.5,5,6,1,13,1,5,18.5,9,3,15,7,4,2,23,7,7,12,2,4,4,22
5571,Michael Garcia,vtu5571@veltech.edu.in,General,2,9,16,15,5,1,27,2,6,10,18,3,3,24,7,2,7,14,2,3,20,1,3,2,2,2,4,10,1,10,1,11,5,2,18.5
9066,Amber West,vtu9066@veltech.edu.in,Cyber Security,3,1,6,4,2,3,12,2,6,12,6,4,5,22,7,4,13,7,2,1,18.5,10,8,11,17,3,1,27,3,8,13,11,1,4,22.5
4992,Rebecca Marshall,vtu4992@veltech.edu.in,Artificial Intelligence,5,2,6,4,4,4,16.5,5,10,7,3,2,4,18.5,7,9,12,9,2,4,24.5,3,8,14,4,4,3,21.5,9,3,8,16,5,4,27
2098,James Henderson,vtu2098@veltech.edu.in,Artificial Intelligence,3,7,13,17,4,2,26,1,9,15,10,1,2,20.5,9,8,14,14,5,1,28.5,5,2,3,8,1,2,12,5,9,6,9,2,1,17.5
2992,Erica Wilson,vtu2992@veltech.edu.in,Cyber Security,7,5,16,10,2,4,25,1,5,6,17,1,2,17.5,9,4,3,12,4,2,20,5,7,6,16,3,4,24,2,3,7,16,4,5,23
